"id","landuse","blue","green","p_application","n_application","Emissions (CH4) (Enteric)","Emissions (CH4) (Rice cultivation)","Emissions (CH4) (Burning crop residues)","Emissions (CH4) (Manure management)","Direct emissions (CH4) (On farm - Energy use)","Direct emissions (CH4) (Food - Energy use)","Emissions (CH4) (Savanna fires)","Emissions (CO2) (Drained organic soils (CO2))","Direct emissions (CO2) (On farm - Energy use)","Direct emissions (CO2) (Food - Energy use)","Direct emissions (N2O) (On farm - Energy use)","Direct emissions (N2O) (Food - Energy use)","Direct emissions (N2O) (Manure management)","Indirect emissions (N2O) (Manure management)","Emissions (N2O) (Savanna fires)","Direct emissions (N2O) (Crop residues)","Indirect emissions (N2O) (Crop residues)","Emissions (N2O) (Burning crop residues)","Direct emissions (N2O) (Manure on pasture)","Indirect emissions (N2O that leaches) (Manure on pasture)","Indirect emissions (N2O that volatilises) (Manure on pasture)","Emissions (N2O) (Drained organic soils (N2O))","Direct emissions (N2O) (Manure applied)","Indirect emissions (N2O) (Manure applied)","Direct emissions (N2O) (Synthetic fertilizers)","Indirect emissions (N2O that leaches) (Synthetic fertilizers)"
"2_c023",9354.00516795866,4586,840,0.0935400516795866,1.87080103359173,0,0,0,0,1.15156148382448e-05,0,0,0,0.0853307059513939,0,6.90936890294687e-07,0,0,0,0,0,0,0,0,0,0,0,0.00603940777826731,0.00256705183338117,0.0350114210853312,0.00787713115115101
"2_c024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c025",7661.14876724906,6849,441,0.0413702033431449,0.766114876724906,0,0,0,0,0.018233870883793,0,0,0,135.112983248906,0,0.00109403225302758,0,0,0,0,0,0,0,0,0,0,0,8.86125852539477,3.76648022104665,21.1604160001299,4.76082852049022
"2_c026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c027",15496.8343089237,5528,2481,0.313036053040258,6.19873372356947,0,0,0,0,0.00442951454888387,0,0,0,32.8227028072295,0,0.000265770872933032,0,0,0,0,0,0,0,0,0,0,0,0.0978744044335453,0.0416015408408645,22.2590269793632,5.00800222836182
"2_c028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c029",2801.15728563914,8987,4109,0,3.92162019989479,0,0,0,0,0.000251568205474313,0,0,0,1.86412040256466,0,1.50940923284588e-05,0,0,0,0,0,0,0,0,0,0,0,0.00547252078616919,0.00232609637122111,3.87326025999569,0.871435037617203
"2_c030",9086.10007014262,10512,4785,0,0,0,0,0,0,0.0149410535917436,0,0,0,110.71320711482,0,0.000896463215504614,0,0,0,0,0,0,0,0,0,0,0,0.135646619756949,0.0576566307034387,71.5285535650474,16.093028503778
"2_c031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c032",593.578032306154,0,0,0.00468926645521862,0.0593578032306154,0,0,0,0,0.0676216399385649,0,0,0,501.076351944766,0,0.00405729839631389,0,0,0,0,0,0,0,0,0,0,0,0.187446927259065,0.0796743647636422,7.27066211078455,1.6358078943088
"2_c033",895.860677337035,660,424,0.00842109036696813,0.0895860677337035,0,0,0,0,0.638081645486284,0,0,0,4728.18499305336,0,0.038284898729177,0,0,0,0,0,0,0,0,0,0,0,2.91375034664979,1.23849033613827,115.922702486903,26.0811558793818
"2_c034",1382.87237587471,1210,419,0.0121692769076974,0.276574475174942,0,0,0,0,4.40397531018285e-05,0,0,0,0.326334570484549,0,2.64238518610971e-06,0,0,0,0,0,0,0,0,0,0,0,0.0719855305759378,0.0305974683323823,0.301051099932552,0.0677327261749036
"2_c035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c037",1189.40397350993,1261,437,0,14.9864900662252,0,0,0,0,4.35367526673023e-05,0,0,0,0.32260733726471,0,2.61220516003814e-06,0,0,0,0,0,0,0,0,0,0,0,0.0500353506014722,0.0212675386745004,0.295197572595714,0.066415755852084
"2_c038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c040",946.735731400702,1424,495,0.00833127443632618,0.18934714628014,0,0,0,0,0.0049409508740634,0,0,0,36.6124459768098,0,0.000296457052443804,0,0,0,0,0,0,0,0,0,0,0,1.05427010201207,0.448117778698076,20.2654527791978,4.55947300711199
"2_c041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c043",932.008029136828,997,255,0.00820167065640408,0.186401605827366,0,0,0,0,0.0200792724640028,0,0,0,148.787408958261,0,0.00120475634784017,0,0,0,0,0,0,0,0,0,0,0,0.728144715043951,0.30949809887761,57.0894488697203,12.8444108280463
"2_c044",1341.23335094746,6972,2544,0.0118028534883376,0.268246670189492,0,0,0,0,0.009585155648521,0,0,0,71.0260033555406,0,0.00057510933891126,0,0,0,0,0,0,0,0,0,0,0,0.557598676054319,0.237007461030693,27.2361974290168,6.12780322981221
"2_c045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c052",14645.9039983554,8486,1364,0,0,0,0,0,0,0.00211909925610308,0,0,0,15.7025254877238,0,0.000127145955366185,0,0,0,0,0,0,0,0,0,0,0,0.00195024278723161,0.000828951199572357,37.8889904892994,8.52454821932292
"2_c053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c062",3893.65330316304,0,9459000412,0.00389365330316304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c063",0,0,0,0,0,0,0,0,0,0.0565678960235373,65.4986623322925,0,0,419.168109534412,22899.057958749,0.00339407376141224,0.418642314362601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c066",0,0,0,0,0,0,0,0,0,0,2.26989911012006,0,0,0,793.581875297709,0,0.0145083240327759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c070",0,0,0,0,0,0,0,0,0,0,0.954141640514623,0,0,0,333.578487697269,0,0.00609850721207531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c072",0,0,0,0,0,0,0,0,0,0,3.09195238438026,0,0,0,1080.98080685089,0,0.0197625730969735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c076",0,0,0,0,0,0,0,0,0,0,1.35667293065968,0,0,0,474.307886054723,0,0.00867133274635505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c077",0,0,0,0,0,0,0,0,0,0,0.737990035201295,0,0,0,258.00949190869,0,0.00471694909959842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c080",0,0,0,0,0,0,0,0,0,0,7.09708594322771,0,0,0,2481.21986870058,0,0.0453618498257221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c083",0,0,0,0,0,0,0,0,0,0,1.59744229472477,0,0,0,558.483523023409,0,0.0102102381256505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c084",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c085",0,0,0,0,0,0,0,0,0,0,7.95725234423035,0,0,0,2781.94357158781,0,0.0508597033700556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c088",0,0,0,0,0,0,0,0,0,0,2.30200387769425,0,0,0,804.806057704731,0,0.0147135253868302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c089",0,0,0,0,0,0,0,0,0,0,25.0082082033824,0,0,0,8743.1466338722,0,0.159842869877421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c095",0,0,0,0,0,0,0,0,0,0.0328890873011107,38.0815157533242,0,0,243.708136901231,13313.7197820672,0.00197334523806665,0.243402434824191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c096",0,29,0,0,0,32229.851013356,0,0,2387.3963713597,0,0,1.2442966349739,0,0,0,0,0,21.7762514207705,3.09662290845819,0.113117875906718,0,0,0,248.429070107598,27.9694972376869,24.8728743292287,0,0,0,0,0
"2_c097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c098",0,2,0,0,0,68639.5489426415,0,0,1372.79097885283,0,0,21.4507486536164,0,0,0,0,0,219.274656769811,0,1.95006805941967,0,0,0,2141.03577441509,481.6938744,428.207154883019,0,0,0,0,0
"2_c099",0,2,0,0,0,37341.4012213562,0,0,821.542665495291,0,0,16.757224403669,0,0,0,0,0,44.0434318796726,0,1.52338403669718,0,0,0,1672.48299516087,376.332552880287,334.517824782477,0,0,0,0,0
"2_c100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c101",0,0,0,0,0,0,0,0,13.4035550687114,0,0,0.0470753013807546,0,0,0,0,0,2.84756024696276,0.0444931288587931,0.00427957285279587,0,0,0,9.39917347142003,1.06783509261103,0.945478988249353,0,0,0,0,0
"2_c102",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c103",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c104",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c105",0,7,0,0,0,8198.96923076923,0,0,228.145230769231,0,0,0.971311761936604,0,0,0,0,0,2.51630769230769,0,0.0883010692669639,0,0,0,96.9826923076923,21.808,19.3965384615385,0,0,0,0,0
"2_c106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c109",0,0,0,0,0,269118.523920107,0,0,23199.8727517334,0,0,18.0934550466197,0,0,0,0,0,17.2276282809901,59.4927429970192,1.6448595496927,0,0,0,3611.82969453718,406.342325720953,361.205939624759,0,0,0,0,0
"2_c110",0,0,0,0,0,4508.56226616782,0,0,388.669160876537,0,0,0.303120972497644,0,0,0,0,0,0.288615713522181,0.99668626402993,0.0275564520452403,0,0,0,60.5092463923036,6.80748262960983,6.05130946018172,0,0,0,0,0
"2_c111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c113",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c114",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c116",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c117",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c121",0,0,0,0,0,0,0,0,0,0,2.73370061098594,0,0,0,955.732018086905,0,0.017472765241396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c122",0,0,0,0,0,0,0,0,0,0,0.750267133753627,0,0,0,262.301701570757,0,0.00479541960217954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c123",0,0,0,0,0,0,0,0,0,0.87869560378177,0,0,0,6543.90508253612,0,0.0527217362269062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_c138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_c001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_c002",2311.0140084822,14,1110,2.21880454954376,11.555070042411,0,0,61.0897308096167,0,1.65840111365957,0,0,7914.75611667174,12288.7522522174,0,0.0995040668195742,0,0,0,0,46.4726820853391,10.4861436500252,1.58880964394322,0,0,0,3.19148320310001,133.660397498858,56.7953799189135,0,0
"3_c003",2982.20640569395,0,1360,1.30143487544484,5.9644128113879,0,0,0,0,0.133105250384437,0,0,635.247761210565,986.309905348682,0,0.00798631502306625,0,0,0,0,2.54223385689354,0.544764397905759,0,0,0,0,0.256152246490565,1.90612294247279,0.809955519478567,0,0
"3_c004",1421.2840588788,618,632,1.43777095396179,6.11152145317883,0,0,148.397494929177,0,3.49492755744085,0,0,7688.26203222303,25897.4132006367,0,0.209695653446451,0,0,0,0,48.370394540929,10.8859062024171,3.79979744801353,0,0,0,3.10015353286583,78.835356809007,33.4989579920178,0,0
"3_c005",4072.13316892725,0,1677,0.888539457459926,16.288532675709,0,0,0,0,0.0412613344375348,0,0,167.917870488567,305.746488182133,0,0.00247568006625209,0,0,0,0,0.5,0.1,0,0,0,0,0.0677098643678663,2.35318757554484,0.999923574031553,0,0
"3_c006",4369.15034149358,251,1721,5.28317659293403,19.2242615025717,0,0,0,0,0.430904095986289,0,0,2426.66924518578,3192.9993512584,0,0.0258542457591773,0,0,0,0,6.50318609422787,1.53016143393597,0,0,0,0,0.978510774220363,19.4446807919697,8.26249250823418,0,0
"3_c007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_c008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_c009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_c010",380.601523818491,62,146,0.498321575135551,1.14180457145547,0,0,0,0,0.213616741414188,0,0,1336.66550418864,1582.90005387914,0,0.0128170044848513,0,0,0,0,7.13796786910262,1.57455173583146,0,0,0,0,0.538986349281869,14.036519294077,5.96444018545639,0,0
"3_c011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_c012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_c013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_c014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_c015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_c016",310.41388518024,7,117,0.851216955941255,3.04205607476636,0,0,0,0,0.047696184955155,0,0,189.158238966268,353.428730517699,0,0.0028617710973093,0,0,0,0,0,0,0,0,0,0,0.0762746613401253,2.12963865955962,0.904932493266956,0,0
"3_c017",5180.49840850866,198,1590,2.98655733250524,7.77074761276298,0,0,0,0,0.10600382662178,0,0,1628.09625156506,785.48835526739,0,0.0063602295973068,0,0,0,0,3.19551357733176,0.737426210153483,0,0,0,0,0.656500562153138,16.3340553270083,6.94071613786659,0,0
"3_c018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_c019",26441.6961130742,0,14928,15.6693491166078,60.8159010600707,0,0,0,0,0.0591901145209458,0,0,1075.26980436287,438.598748600208,0,0.00355140687125675,0,0,0,0,0,0,0,0,0,0,0.43358322970889,5.61203744209971,2.38468390493858,0,0
"3_c020",2283.15986122231,4001,7674,1.93337977048305,0.228315986122231,0,0,0,0,0.0722078910051472,0,0,497.448292844708,535.060472348141,0,0.00433247346030883,0,0,0,0,0,0,0,0,0,0,0.200587086654575,2.15556647568846,0.91594981922933,0,0
"3_c021",3877.55102040816,0,2379,5.82059183673469,2.3265306122449,0,0,0,0,0.00751484597268437,0,0,58.2391205743797,55.6850086575912,0,0.000450890758361062,0,0,0,0,0.138732394366197,0,0,0,0,0,0.0234838790149114,0.0437697042622617,0.0185987549717924,0,0
"3_c022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_c023",4305.00397140588,334,2389,5.63654169976172,17.2200158856235,0,0,0,0,0.0101875455811876,0,0,69.9657793702361,75.4897127566003,0,0.000611252734871258,0,0,0,0,0,0,0,0,0,0,0.028212443486611,0.733599988276959,0.311723523364924,0,0
"3_c024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_c025",8914.61649782923,554,4384,19.1200694645441,62.4023154848046,0,0,0,0,0.017939355340402,0,0,87.2592722516501,132.930623072379,0,0.00107636132042412,0,0,0,0,0,0,0,0,0,0,0.0351857337864479,0.756520462241042,0.321462960408891,0,0
"3_c026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_c027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_c028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_c029",3644.89168074804,173,4920,2.1800097142554,14.944055891067,0,0,0,0,0.488323204914221,0,0,7638.97036560081,3618.47494841438,0,0.0292993922948533,0,0,0,0,0,0,0,0,0,0,3.08027755390215,72.8345347176546,30.9490705393258,0,0
"3_c030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_c031",219.061093740518,108,97,0.382414951342823,0.876244374962074,0,0,0,0,4.00040889294159,0,0,1174.58850123596,29643.0298966972,0,0.240024533576495,0,0,0,0,0,0,0,0,0,0,0.47363170980755,10.3537396439222,4.39954233012888,0,0
"3_c032",485.36680541103,371,368,1.05911890608741,0.97073361082206,0,0,0,0,2.24811484672532,0,0,1131.40572234684,16658.5310142346,0,0.134886890803519,0,0,0,0,0,0,0,0,0,0,0.456219030066538,0.00437576772297326,0.00185936444087942,0,0
"3_c033",334.775810738515,1347,2158,0.730514296612514,0.66955162147703,0,0,0,0,6.76049622186532,0,0,4824.40519174282,50095.277004022,0,0.405629773311919,0,0,0,0,0,0,0,0,0,0,1.94535471560055,44.8784875507539,19.0699025165855,0,0
"3_c034",283.215607130844,1,1220,0.1235952909519,0.283215607130844,0,0,0,0,0.0238158503992191,0,0,207.237711685971,176.475451458214,0,0.00142895102395315,0,0,0,0,0,0,0,0,0,0,0.0835648838883978,0.379429936081626,0.161228514770421,0,0
"3_c035",1405.22875816993,0,478,0.613241830065359,1.40522875816993,0,0,0,0,0.0137296446710505,0,0,126.064467333759,101.736667012484,0,0.00082377868026303,0,0,0,0,0,0,0,0,0,0,0.0508332315074072,0,0,0,0
"3_c036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_c037",625,0,0,0.27275,0.625,0,0,0,0,8.95104466177827e-06,0,0,0.0616647546991912,0.066327240943777,0,5.37062679706696e-07,0,0,0,0,0,0,0,0,0,0,2.48652044288775e-05,0,0,0,0
"3_c038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_c039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3_c040",432.625015905331,234,988,0.358040463163252,1.90355006998346,0,0,0,0,0.071516291574647,0,0,710.734313834515,529.935720568134,0,0.00429097749447882,0,0,0,0,0,0,0,0,0,0,0.286590842602427,3.34265250775288,1.42037000238874,0,0
"3_c041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
